cr_film_id,url,title,original_title,year,film_lang,preferred_lang_class,suggested_display_name,review_reason,candidate_count,lang_counts,best_upload_title,best_upload_id,best_resolution_hint,best_view_count,tmdb_id,imdb_id,imdb_rating
14718,https://ceskarepublika.wiki/filmy-online/komplic-2020,Komplic,Accomplice,2020,,CZ_SUB,Komplic (2020) CZ Titulky,review: source title marks Czech subtitles,1,CZ_SUB:1,Komplic (2021) CZtitulky,6022e4df92973,,10,751267,tt13947978,7.2
2943,https://ceskarepublika.wiki/filmy-online/kluci-z-party,Kluci z party,The Boys in the Band,2020,,CZ_SUB,Kluci z party (2020) CZ Titulky,review: source title marks Czech subtitles,4,CZ_SUB:4,Kluci z party drama 2020.1080p.5.1.x264.s.Cztitulky.57%.STEN.ok,5f758ee94235f,1080p,189,597156,tt10199914,6.8
17942,https://ceskarepublika.wiki/filmy-online/kletba-z-jihu,Kletba z jihu,Il legame,2020,,CZ_SUB,Kletba z jihu (2020) CZ Titulky,review: source title marks Czech subtitles,7,CZ_SUB:7,Kletba z jihu drama horor thriller Itálie 2020.1080p.5.1..x264.ITA.s.Cztitulky.STEN.ok,5f77d1a4efab3,1080p,601,741998,tt10914452,4.8
31014,https://ceskarepublika.wiki/filmy-online/kdyz-uz-se-jeden-narodi,Když už se jeden narodí,The Trouble with Being Born,2020,de,CZ_SUB,Když už se jeden narodí (2020) CZ Titulky,review: source title marks Czech subtitles,1,CZ_SUB:1,Když už se jeden narodí (2020) CZtitulky,61ccf7ae00164,,,664589,tt9220966,5.4
4632,https://ceskarepublika.wiki/filmy-online/kde-jsem-doma,Kde jsem doma,Hogar,2020,,CZ_SUB,Kde jsem doma (2020) CZ Titulky,review: source title marks Czech subtitles,7,CZ_SUB:7,Kde jsem doma drama thriller Španělsko 2020.1080p.5.1..x264.s.Cztitulky.70%.STEN.ok,5e8657e97fca8,1080p,278,674944,tt9345754,6.4
14353,https://ceskarepublika.wiki/filmy-online/jizdenka-do-budoucnosti,Jízdenka do budoucnosti,Yarına Tek Bilet,2020,,CZ_SUB,Jízdenka do budoucnosti (2020) CZ Titulky,review: source title marks Czech subtitles,2,CZ_SUB:2,Jízdenka do budoucnosti romantická komedie 2020.1080p.5.1.x264.s.Cztitulky.56%.STEN.ok,5ef1e21358029,1080p,83,682426,tt11988512,5.6
30936,https://ceskarepublika.wiki/filmy-online/justice-league-dark-apokolips-war,Justice League Dark: Apokolips War,,2020,en,CZ_SUB,Justice League Dark: Apokolips War (2020) CZ Titulky,review: source title marks Czech subtitles,1,CZ_SUB:1,Justice League Dark: Apokolips War,2b27e32efdf0c357,,,618344,tt11079148,7.7
31074,https://ceskarepublika.wiki/filmy-online/jsme-v-tom-spolecne,Jsme v tom společně,We Are One,2020,fr,CZ_SUB,Jsme v tom společně (2020) CZ Titulky,review: source title marks Czech subtitles,1,CZ_SUB:1,Jsme v tom společně (2020) CZ titulky,fd61c885e768a309,,,718863,tt12588398,5.7
31087,https://ceskarepublika.wiki/filmy-online/jmenovala-se-jo,Jmenovala se Jo,Her Name Was Jo,2020,en,CZ_SUB,Jmenovala se Jo (2020) CZ Titulky,review: source title marks Czech subtitles,1,CZ_SUB:1,Jmenovala se Jo (2020) CZtitulky,61ec67314aad4,,,729210,tt6002094,5.6
31072,https://ceskarepublika.wiki/filmy-online/jim-jefferies-intolerance,Jim Jefferies: Intolerance,Jim Jefferies: Intolerant,2020,en,CZ_SUB,Jim Jefferies: Intolerance (2020) CZ Titulky,review: source title marks Czech subtitles,2,CZ_SUB:2,Jim Jefferies Intolerant (2020) CZtitulky,5f061a9bec21c,,,718831,tt12588160,7.3
31054,https://ceskarepublika.wiki/filmy-online/jerry-seinfeld-jak-zabit-23-hodin-casu,Jerry Seinfeld: Jak zabít 23 hodin času,Jerry Seinfeld: 23 Hours to Kill,2020,en,CZ_SUB,Jerry Seinfeld: Jak zabít 23 hodin času (2020) CZ Titulky,review: source title marks Czech subtitles,1,CZ_SUB:1,Jerry Seinfeld: Jak zabít 23 hodin času (2020) CZ titulky,6100a6de32c17ab9,,,696000,tt12117854,6.7
1882,https://ceskarepublika.wiki/filmy-online/jedna-sekunda,Jedna sekunda,一秒钟,2020,,CZ_SUB,Jedna sekunda (2020) CZ Titulky,review: source title marks Czech subtitles,1,CZ_SUB:1,Jedna sekunda (2020) CZtitulky,663ff3c15ebb0,,,575089,tt8959680,7.1
3361,https://ceskarepublika.wiki/filmy-online/jak-vznikal-zaklinac,Jak vznikal Zaklínač,Making The Witcher,2020,,CZ_SUB,Jak vznikal Zaklínač (2020) CZ Titulky,review: source title marks Czech subtitles,2,CZ_SUB:2,Jak vznikal Zaklínač 2020 CZtitulky,5f4a2973aa265,,,736759,tt12987838,6.7
31075,https://ceskarepublika.wiki/filmy-online/jack-whitehall-jen-zertuju,Jack Whitehall: Jen žertuju,Jack Whitehall: I'm Only Joking,2020,en,CZ_SUB,Jack Whitehall: Jen žertuju (2020) CZ Titulky,review: source title marks Czech subtitles,3,CZ_SUB:2;UNKNOWN:1,Kostka na čas (2020) CZ titulky,1351d6d7f3d9f539,,,718866,tt12588432,6.7
2908,https://ceskarepublika.wiki/filmy-online/jabka,Jabka,Μήλα,2020,,CZ_SUB,Jabka (2020) CZ Titulky,review: source title marks Czech subtitles,2,CZ_SUB:1;UNKNOWN:1,Jabka (2020) CZtitulky,6182cf6665762,,65,652156,tt10110614,6.8
30943,https://ceskarepublika.wiki/filmy-online/icci,Ičči,Spirit of Itchi,2020,ru,CZ_SUB,Ičči (2020) CZ Titulky,review: source title marks Czech subtitles,2,CZ_SUB:2,Spirit of Itchi (2020) CZtitulky,656bcd7e34b79,,1,624441,tt13084912,5.8
14316,https://ceskarepublika.wiki/filmy-online/it-cuts-deep,It Cuts Deep,It Cuts Deep,2020,,CZ_SUB,It Cuts Deep (2020) CZ Titulky,review: source title marks Czech subtitles,9,CZ_SUB:6;UNKNOWN:3,It Cuts Deep (2020) CZtitulky,6096ceeabad5e,ts,,681326,tt11813822,4.5
32107,https://ceskarepublika.wiki/filmy-online/isi-a-ossi,Isi a Ossi,Isi & Ossi,2020,,CZ_SUB,Isi a Ossi (2020) CZ Titulky,review: source title marks Czech subtitles,3,CZ_SUB:3,Isi and Ossi romantická komedie Německo 2020.1080p.5.1.H264.s.Cztitulky.58%.STEN.ok,5e4860054f9ba,1080p,512,658760,tt9806322,6.4
31078,https://ceskarepublika.wiki/filmy-online/invincible-2020,Invincible,,2020,en,CZ_SUB,Invincible (2020) CZ Titulky,review: source title marks Czech subtitles,5,CZ_SUB:5,Invincible.2020.1080p.cz.sub.WEBRip.x264,6032894d08d93,1080p,,721138,tt9134678,3.9
28478,https://ceskarepublika.wiki/filmy-online/intruder,Intruder,,2020,,CZ_SUB,Intruder (2020) CZ Titulky,review: source title marks Czech subtitles,1,CZ_SUB:1,Intruder (2020) CZtitulky,5f64f77eb88d6,,80,1316097,tt29139533,
13919,https://ceskarepublika.wiki/filmy-online/imigrantka,Imigrantka,La dona il·legal,2020,,CZ_SUB,Imigrantka (2020) CZ Titulky,review: source title marks Czech subtitles,4,CZ_SUB:1;UNKNOWN:3,La dona il legal (2020) CZtitulky,609edb63d184a,,12,773650,tt10101806,6.2
13951,https://ceskarepublika.wiki/filmy-online/i-m-your-woman,I'm Your Woman,I'm Your Woman,2020,,CZ_SUB,I'm Your Woman (2020) CZ Titulky,review: source title marks Czech subtitles,7,CZ_SUB:3;UNKNOWN:4,Woman of the Photographs (2020) CZtitulky,645321e96009a,,,643612,tt10243992,6.2
7950,https://ceskarepublika.wiki/filmy-online/hura-do-dzungle,Hurá do džungle,Jungle Beat: The Movie,2020,,CZ_SUB,Hurá do džungle (2020) CZ Titulky,review: source title marks Czech subtitles,3,CZ_SUB:2;SK_DUB:1,"Jungle Run (2021)FULL HD,Eng, Cz subs trans",613858a6ccec0,,84,663459,tt12139700,5.5
17568,https://ceskarepublika.wiki/filmy-online/hranice-odvahy,Hranice odvahy,Flukten over grensen,2020,,CZ_SUB,Hranice odvahy (2020) CZ Titulky,review: source title marks Czech subtitles,1,CZ_SUB:1,Hranice odvahy (2020) CZtitulky,6313ff0133531,,110,646106,tt9348848,6.4
19375,https://ceskarepublika.wiki/filmy-online/hour-of-lead,Hour of Lead,The Vanished,2020,,CZ_SUB,Hour of Lead (2020) CZ Titulky,review: source title marks Czech subtitles,4,CZ_SUB:2;UNKNOWN:2,Hour of Lead-(akcni)-(2020)--cz-titulky,5fc245928fabc,,82,718400,tt9794630,5.8
32156,https://ceskarepublika.wiki/filmy-online/hotel-inferno-3-the-castle-of-screams,Hotel Inferno 3: The Castle of Screams,,2020,,CZ_SUB,Hotel Inferno 3: The Castle of Screams (2020) CZ Titulky,review: source title marks Czech subtitles,3,CZ_SUB:2;UNKNOWN:1,Hotel Inferno 3 (2021) CZtitulky,611e98ed4a755,,340,588440,tt7612146,5.3
21053,https://ceskarepublika.wiki/filmy-online/hosts,Hosts,Hosts,2020,,CZ_SUB,Hosts (2020) CZ Titulky,review: source title marks Czech subtitles,4,CZ_SUB:2;SK_SUB:2,Hosts 2020 CZtitulky,5f9e4eb318d9a,ts,626,738370,tt9543062,4.4
36830,https://ceskarepublika.wiki/filmy-online/horizont-poznani,Horizont poznání,Black Holes: The Edge of All We Know,2020,en,CZ_SUB,Horizont poznání (2020) CZ Titulky,review: source title marks Czech subtitles,1,CZ_SUB:1,Horizont poznání (2020) CZtitulky,60b7bfacb494e,,,686002,tt11863046,6.6
9882,https://ceskarepublika.wiki/filmy-online/honeydew,Honeydew,Honeydew,2020,,CZ_SUB,Honeydew (2020) CZ Titulky,review: source title marks Czech subtitles,7,CZ_SUB:4;UNKNOWN:3,Honeydew 2020 CZ Titulky 1080p,60891aa7af3e2,1080p,148,675575,tt10734864,4.4
14232,https://ceskarepublika.wiki/filmy-online/holka-od-koni,Holka od koní,Horse Girl,2020,,CZ_SUB,Holka od koní (2020) CZ Titulky,review: source title marks Czech subtitles,4,CZ_SUB:3;UNKNOWN:1,Holka od koní drama 2020.1080p.5.1.x264.s.Cztitulky.55%.STEN.ok,5e84f848f416c,1080p,141,653601,tt11388406,6.0
30875,https://ceskarepublika.wiki/filmy-online/hloubeji,Hlouběji!,Deeper!,2020,ru,CZ_SUB,Hlouběji! (2020) CZ Titulky,review: source title marks Czech subtitles,3,CZ_SUB:3,Hloubeji-Glubzhe(2020).1080p.RU.CZsub.,684607a555a04,1080p,3,587608,tt11439556,6.1
5925,https://ceskarepublika.wiki/filmy-online/hlasy-2020,Hlasy,Voces,2020,,CZ_SUB,Hlasy (2020) CZ Titulky,review: source title marks Czech subtitles,20,CZ_SUB:14;UNKNOWN:6,Hlasy - 2020 cz sub 1080p,645bdb0539429,1080p,581,726208,tt11750282,6.1
26535,https://ceskarepublika.wiki/filmy-online/hitman-agent-jun,Hitman: Agent Jun,Hitman: Agent Jun,2020,,CZ_SUB,Hitman: Agent Jun (2020) CZ Titulky,review: source title marks Czech subtitles,3,CZ_SUB:2;UNKNOWN:1,Hitman Agent Jun akční komedie J.Korea 2020.1080p.H264.s.Cztitulky.65%.STEN.ok,5e98482008712,1080p,120,604362,tt11649614,6.4
8500,https://ceskarepublika.wiki/filmy-online/held,Held,Held,2020,,CZ_SUB,Held (2020) CZ Titulky,review: source title marks Czech subtitles,5,CZ_SUB:2;UNKNOWN:3,Held 2020 CZ titulky v obraze Horor Mysteriózní Thriller,6079727ab5a77,,142,744750,tt10713340,5.3
32114,https://ceskarepublika.wiki/filmy-online/hejtr,Hejtr,Sala samobójców. Hejter,2020,,CZ_SUB,Hejtr (2020) CZ Titulky,review: source title marks Czech subtitles,1,CZ_SUB:1,"Místnost sebevrahů. Hater _ Sala samobójców. Hejter _ The Hater 2020, PL - CZ tit",6097b082db09c,,174,590854,tt9506474,7.1
37159,https://ceskarepublika.wiki/filmy-online/hannah-gadsby-douglas,Hannah Gadsby: Douglas,,2020,en,CZ_SUB,Hannah Gadsby: Douglas (2020) CZ Titulky,review: source title marks Czech subtitles,1,CZ_SUB:1,Hannah Gadsby: Douglas (2020) CZ Titulky,099b8a09afa35da1,,,638706,tt10332256,7.6
31128,https://ceskarepublika.wiki/filmy-online/hank-a-jeho-popelarske-auto-o-vanocich,Hank a jeho popelářské auto o Vánocích,A Trash Truck Christmas,2020,en,CZ_SUB,Hank a jeho popelářské auto o Vánocích (2020) CZ Titulky,review: source title marks Czech subtitles,2,CZ_SUB:1;UNKNOWN:1,Hank a jeho popelářské auto o Vánocích,6053f0c0a774a8b1,,,774810,tt13458584,5.7
31026,https://ceskarepublika.wiki/filmy-online/halusky-dobrodruzstvi-s-psychedeliky,Halušky: Dobrodružství s psychedeliky,Have a Good Trip: Adventures in Psychedelics,2020,en,CZ_SUB,Halušky: Dobrodružství s psychedeliky (2020) CZ Titulky,review: source title marks Czech subtitles,1,CZ_SUB:1,Halušky: Dobrodružství s psychedeliky (2020) CZ titulky,833585eeca6498d5,,,673175,tt12133722,6.8
2287,https://ceskarepublika.wiki/filmy-online/greyhound,Greyhound: Bitva o Atlantik,Greyhound,2020,,CZ_SUB,Greyhound: Bitva o Atlantik (2020) CZ Titulky,review: source title marks Czech subtitles,14,CZ_SUB:8;UNKNOWN:6,greyhound-bitva-o-atlantik-eng-dab-cz-tit-2020-2160p-moukin-mp4.mp4,d95a35dcde2dbe66,2160p,441,516486,tt6048922,7.0
31149,https://ceskarepublika.wiki/filmy-online/good-samaritans,Good Samaritans,,2020,en,CZ_SUB,Good Samaritans (2020) CZ Titulky,review: source title marks Czech subtitles,1,CZ_SUB:1,Good Samaritans-(krimi)-(2020)--cz-titulky,5f97121ceee6e,,,799314,,
9226,https://ceskarepublika.wiki/filmy-online/girl,Girl,Girl,2020,,CZ_SUB,Girl (2020) CZ Titulky,review: source title marks Czech subtitles,9,CZ_SUB:4;UNKNOWN:5,Girl on the Third Floor horor 2019.1080p.H264.s.Cztitulky.46%.STEN.ok,5dc93c424256f,1080p,244,717634,tt9392374,5.0
17053,https://ceskarepublika.wiki/filmy-online/ghosts-of-war,Ghosts of War,Ghosts of War,2020,,CZ_SUB,Ghosts of War (2020) CZ Titulky,review: source title marks Czech subtitles,3,CZ_SUB:1;SK_SUB:1;UNKNOWN:1,Ghosts Of War 2020 Cz Tit,6002e79ea6f2a,ts,105,608195,tt6508228,5.6
29585,https://ceskarepublika.wiki/filmy-online/geomgaek,Geomgaek,The Swordsman,2020,,CZ_SUB,Geomgaek (2020) CZ Titulky,review: source title marks Czech subtitles,2,CZ_SUB:2,The Swordsman (2020) CZtitulky,5ff3b2c979d9b,,58,492008,tt7035004,6.8
9371,https://ceskarepublika.wiki/filmy-online/ferovka,Férovka,Chick Fight,2020,,CZ_SUB,Férovka (2020) CZ Titulky,review: source title marks Czech subtitles,1,CZ_SUB:1,Férovka (2020) CZ titulky,52e50ae1cfafd62b,,,682377,tt10944486,4.8
26453,https://ceskarepublika.wiki/filmy-online/full-out-2-you-got-this,Full Out 2: You Got This!,,2020,,CZ_SUB,Full Out 2: You Got This! (2020) CZ Titulky,review: source title marks Czech subtitles,1,CZ_SUB:1,Full Out 2 - You Got This! (2020) CZtitulky,5fef9c20614ae,,1604,696160,tt11247064,4.7
19347,https://ceskarepublika.wiki/filmy-online/fried-barry,Fried Barry,Fried Barry,2020,,CZ_SUB,Fried Barry (2020) CZ Titulky,review: source title marks Czech subtitles,3,CZ_SUB:1;UNKNOWN:2,Fried Barry (2020) CZtitulky,619bdd647a2e2,,197,718558,tt9102084,5.6
26804,https://ceskarepublika.wiki/filmy-online/freaks-jedni-z-nas-2020,Freaks: Jedni z nás,Freaks - You're One of Us,2020,,CZ_SUB,Freaks: Jedni z nás (2020) CZ Titulky,review: source title marks Czech subtitles,5,CZ_SUB:4;CZ_NATIVE:1,Freaks Jedni z nás sci-fi fantasy drama 2020.720p.5.1.x264.s.Cztitulky.52%.STEN,5f521d1e6da7b,720p,150,658777,tt12875782,5.4
31016,https://ceskarepublika.wiki/filmy-online/fortune-feimster-sladka-i-slana,Fortune Feimster: Sladká i slaná,Fortune Feimster: Sweet & Salty,2020,en,CZ_SUB,Fortune Feimster: Sladká i slaná (2020) CZ Titulky,review: source title marks Czech subtitles,1,CZ_SUB:1,Rozhodující utkání (2020) CZ titulky,c7ef2fb8c1d15cf2,,,665459,tt11488724,6.9
31079,https://ceskarepublika.wiki/filmy-online/for-the-sake-of-vicious,For the Sake of Vicious,,2020,en,CZ_SUB,For the Sake of Vicious (2020) CZ Titulky,review: source title marks Czech subtitles,5,CZ_SUB:4;UNKNOWN:1,For the Sake of Vicious akční horor 2020.1080p.WEBRip.5.1.x264.s.Cztitulky.43%.(12).STEN.ok,6088304c8759a,1080p,,722780,tt11014390,5.3
17566,https://ceskarepublika.wiki/filmy-online/final-kill,Final Kill,Final Kill,2020,,CZ_SUB,Final Kill (2020) CZ Titulky,review: source title marks Czech subtitles,5,CZ_SUB:5,Final-Kill-(akcni)-(2020)--cz-titulky,5e7f5dac15c83,,,675431,tt9347750,4.1
5873,https://ceskarepublika.wiki/filmy-online/festival-pana-rifkina,Festival pana Rifkina,Rifkin’s Festival,2020,,CZ_SUB,Festival pana Rifkina (2020) CZ Titulky,review: source title marks Czech subtitles,1,CZ_SUB:1,Festival pana Rifkina (2020) CZtitulky,616470166c61e,,178,606876,tt8593904,6.1
19657,https://ceskarepublika.wiki/filmy-online/feels-good-man,Feels Good Man,Feels Good Man,2020,,CZ_SUB,Feels Good Man (2020) CZ Titulky,review: source title marks Czech subtitles,1,CZ_SUB:1,Feels Good Man (2020) CZtitulky,62c875c27c60a,,91,653578,tt11394182,7.5
29815,https://ceskarepublika.wiki/filmy-online/fear-pharm,Fear PHarm,,2020,,CZ_SUB,Fear PHarm (2020) CZ Titulky,review: source title marks Czech subtitles,2,CZ_SUB:1;UNKNOWN:1,Fear Pharm 2020 CZtitulky,5fb96e2897fbc,,61,743022,tt9191844,4.6
31052,https://ceskarepublika.wiki/filmy-online/father-soldier-son,Father Soldier Son,,2020,en,CZ_SUB,Father Soldier Son (2020) CZ Titulky,review: source title marks Czech subtitles,1,CZ_SUB:1,Father Soldier Son válečný dokument 2020.720p.h264.s.Cztitulky.STEN.ok,5f11d775b0bcc,720p,77,695476,tt12187586,7.3
20383,https://ceskarepublika.wiki/filmy-online/deti-showbyznysu,Děti showbyznysu,Showbiz Kids,2020,,CZ_SUB,Děti showbyznysu (2020) CZ Titulky,review: source title marks Czech subtitles,1,CZ_SUB:1,Děti showbyznysu (2020) CZtitulky,5f2063f54e336,,174,585530,tt3197274,7.0
26268,https://ceskarepublika.wiki/filmy-online/deti-od-windermere,Děti od Windermere,The Windermere Children,2020,,CZ_SUB,Děti od Windermere (2020) CZ Titulky,review: source title marks Czech subtitles,1,CZ_SUB:1,The Windermere Children (2020) CZtitulky,5f7b6e50ac4c1,,52,664423,tt10370380,7.2
29860,https://ceskarepublika.wiki/filmy-online/desivy-dum,Děsivý dům,The Scary House,2020,,CZ_SUB,Děsivý dům (2020) CZ Titulky,review: source title marks Czech subtitles,2,CZ_SUB:2,Děsivý dům rodinný fantasy horor 2020.1080p.WEB.5.1.H264.GER.s.Cztitulky.STEN.ok,609f176492333,1080p,402,735595,tt9654108,5.4
19372,https://ceskarepublika.wiki/filmy-online/dite-z-parku-jehel,Dítě z Parku jehel,Platzspitzbaby,2020,,CZ_SUB,Dítě z Parku jehel (2020) CZ Titulky,review: source title marks Czech subtitles,2,CZ_SUB:2,Dítě z Parku jehel (2020) CZtitulky,626826cca9901,,183,656704,tt9737798,7.2
14322,https://ceskarepublika.wiki/filmy-online/dune-drifter,Dune Drifter,Dune Drifter,2020,,CZ_SUB,Dune Drifter (2020) CZ Titulky,review: source title marks Czech subtitles,8,CZ_SUB:3;SK_SUB:1;UNKNOWN:4,Dune Drifter sci-di V.B.2020.1080p.5.1.H264.s.Cztitulky.STEN.ok,5fd757a1e1e07,1080p,150,744738,tt11835714,3.6
17923,https://ceskarepublika.wiki/filmy-online/dreamkatcher,Dreamkatcher,Dreamkatcher,2020,,CZ_SUB,Dreamkatcher (2020) CZ Titulky,review: source title marks Czech subtitles,7,CZ_SUB:5;UNKNOWN:2,Dreamkatcher horor thriller 2020.1080p.5.1.s.CZtitutlky.34%(28).STEM.ok,5fbe68b240b96,1080p,265,639247,tt10553210,3.8
6587,https://ceskarepublika.wiki/filmy-online/dont-tell-a-soul,Don't Tell a Soul,Don't Tell a Soul,2020,,CZ_SUB,Don't Tell a Soul (2020) CZ Titulky,review: source title marks Czech subtitles,7,CZ_SUB:4;UNKNOWN:3,Don't Tell a Soul drama thriller 2020.1080p.WEBRip.5.1.x264.s.Cztitulky.68%.STEN.ok,60080250c6547,1080p,82,572400,tt8046498,5.9
14046,https://ceskarepublika.wiki/filmy-online/don-t-speak,Don't Speak,Don't Speak,2020,,CZ_SUB,Don't Speak (2020) CZ Titulky,review: source title marks Czech subtitles,3,CZ_SUB:3,Dont Speak horor V.B.2020.720p.2.0.x264.s.Cztitulky.32%.STEn.ok,5f80b9841e84c,720p,75,673168,tt10590458,3.1
17472,https://ceskarepublika.wiki/filmy-online/dokud-nas-vrazda-nerozdeli,Dokud nás vražda nerozdělí,The Lovebirds,2020,,CZ_SUB,Dokud nás vražda nerozdělí (2020) CZ Titulky,review: source title marks Czech subtitles,3,CZ_SUB:3,Dokud nás vražda nerozdělí komedie 2020.720p.5.1.H264.s.Cztitulky.STEN.ok,5ec7d061542d5,720p,117,576156,tt8851668,6.1
33496,https://ceskarepublika.wiki/filmy-online/disturbing-the-peace,Disturbing the Peace,,2020,,CZ_SUB,Disturbing the Peace (2020) CZ Titulky,review: source title marks Czech subtitles,1,CZ_SUB:1,Disturbing The Peace akční 2020.720p.x264.s.Cztitulky.STEN.ok,5e2aff4c15163,720p,83,620924,tt5717194,3.4
14307,https://ceskarepublika.wiki/filmy-online/dias-a-matias-santanovi,Dias a Matias Santanovi,Santana,2020,,CZ_SUB,Dias a Matias Santanovi (2020) CZ Titulky,review: source title marks Czech subtitles,1,CZ_SUB:1,Dias a Matias Santanovi (2020) CZ titulky,9005cdd4a3b1fbc4,,,734309,tt11769162,3.9
37170,https://ceskarepublika.wiki/filmy-online/denik-rybare,Deník rybáře,The Fisherman's Diary,2020,en,CZ_SUB,Deník rybáře (2020) CZ Titulky,review: source title marks Czech subtitles,1,CZ_SUB:1,Deník rybáře (2020) CZ Titulky,8cd6a939d0a79752,,,784607,tt13297136,6.4
29371,https://ceskarepublika.wiki/filmy-online/den-pane,Den Páně,The Day of the Lord,2020,,CZ_SUB,Den Páně (2020) CZ Titulky,review: source title marks Czech subtitles,5,CZ_SUB:5,Den Páně horor thriller 2020.1080p.5.1.H264.SPA.s.Cztitulky.STEN.ok,5f9c10b96a33c,1080p,279,676844,tt5603212,5.1
14132,https://ceskarepublika.wiki/filmy-online/death-of-a-telemarketer,Death of a Telemarketer,Death of a Telemarketer,2020,,CZ_SUB,Death of a Telemarketer (2020) CZ Titulky,review: source title marks Czech subtitles,2,CZ_SUB:1;UNKNOWN:1,Death of a Telemarketer (2020) CZtitulky,61eeeac4905c7,,,735812,tt10944276,4.8
17107,https://ceskarepublika.wiki/filmy-online/day-13,Day 13,Day 13,2020,,CZ_SUB,Day 13 (2020) CZ Titulky,review: source title marks Czech subtitles,5,CZ_SUB:5,Day 13 thriller 2020.1080p.WEB.2.0.H264.s.Cztitulky.STEN.ok,5ffcbf843e901,1080p,,725495,tt6829368,3.9
17073,https://ceskarepublika.wiki/filmy-online/darkness-falls,Darkness Falls,Darkness Falls,2020,,CZ_SUB,Darkness Falls (2020) CZ Titulky,review: source title marks Czech subtitles,1,CZ_SUB:1,Darkness Falls 2020 CZtitulky,5ee93d6580aae,,100,534928,tt6647564,4.7
33618,https://ceskarepublika.wiki/filmy-online/dalsi-jehnatko,Další  jehňátko,The Other Lamb,2020,,CZ_SUB,Další  jehňátko (2020) CZ Titulky,review: source title marks Czech subtitles,1,CZ_SUB:1,Další jehňátko (2019) CZtitulky,6001ecc427fda,,365,617786,tt7737734,5.3
30937,https://ceskarepublika.wiki/filmy-online/dc-showcase-batman-death-in-the-family,DC Showcase - Batman: Death in the Family,,2020,en,CZ_SUB,DC Showcase - Batman: Death in the Family (2020) CZ Titulky,review: source title marks Czech subtitles,1,CZ_SUB:1,DC Showcase - Batman: Death in the Family (2020) EN CZ tit,36dfcd89263b3cb2,,,618353,tt12794046,5.7
